"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z"
306265803489998,"36.77.4319",2016,"211F","211",40,"800",0,3,6,10.6338918168474,0.593754087164267,0.0792257941150139,62,4,42.517544,-75.18488,0
306265807489998,"36.25.327",2016,"211I","211",40,"800",0,4,23,10.8375843846365,0.703722129838978,0.0820194801571055,104,5,42.13397,-75.247968,0
306265812489998,"36.31.3737",2016,"M211D","M211",40,"800",0,1,17,9.90699608501848,0.51585024510109,0.189942253664895,114,5,44.031715,-74.078346,0
306265813489998,"36.31.3679",2016,"M211D","M211",40,"800",0,5,24,15.6629428198464,0.674322922241491,0.195189301636031,118,5,43.997798,-74.182154,0
306265820489998,"36.41.2208",2016,"M211D","M211",40,"800",0,5,32,12.5127744249436,0.561530727246069,0.0517194605683663,114,5,43.729938,-74.251108,0
306265822489998,"36.41.6118",2016,"M211D","M211",40,"800",0,6,14,8.25674327588121,0.298324143242991,0.205823384077532,102,6,43.534539,-74.486475,0
306265825489998,"36.41.4713",2016,"M211D","M211",40,"800",0,5,28,9.692483209644,0.482945448012917,0.395896979962468,76,5,43.377514,-74.633339,0
306265827489998,"36.19.6657",2016,"211E","211",40,"500",0,5,6,9.50371637834379,0.234596899150208,0.205648806470174,19,5,45.00019,-73.475066,0
306265841489998,"36.19.5918",2016,"211E","211",40,"800",0,5,2,8.54199186372827,0.464234023601882,0.519985287453342,52,5,44.939539,-73.592715,0
306265846489998,"36.19.6058",2016,"M211D","M211",40,"800",0,4,38,8.9039704433007,0.436363022330044,0.291505034677591,92,6,44.505979,-73.676837,0
306265847489998,"36.19.5798",2016,"M211D","M211",40,"800",0,5,19,9.78847438415358,0.424953661020416,0.0759832888581742,80,5,44.546987,-73.802939,0
306265848489998,"36.31.2517",2016,"M211D","M211",40,"800",0,4,8,9.08767897160265,0.326955793657042,0.0917314561483686,60,5,43.794781,-73.995821,0
306265856489998,"36.111.3342",2016,"211I","211",40,"800",0,4,8,10.8007175687544,0.388305759141509,0.0311252267579035,68,5,42.084799,-74.570901,0
306265860489998,"36.19.3216",2016,"211E","211",40,"800",0,5,9,11.2738266203923,0.483741983597099,0.166729041203219,50,5,44.924904,-73.700918,0
306265864489998,"36.33.2310",2016,"M211D","M211",40,"800",0,3,7,9.27564013963457,0.543327797085594,0.368306787064206,83,6,44.62144,-73.990304,0
306265865489998,"36.33.3232",2016,"M211D","M211",40,"800",0,3,22,8.92334418413699,0.448223476983306,0.152392227066487,81,5,44.686627,-74.078504,0
306265868489998,"36.105.3",2016,"211F","211",40,"800",0,2,2,12.5716347385692,0.65398169598198,0.196519433629158,78,5,41.641306,-74.855302,0
306265871489998,"36.113.4446",2016,"M211D","M211",40,"500",0,5,26,8.65437356590192,0.142196378820135,0.285975307023574,18,5,43.613498,-73.650471,0
306265875489998,"36.91.7962",2016,"M211D","M211",40,"800",0,5,5,9.41831843920252,0.601843145607927,0.227341843587382,108,6,43.295509,-73.982,0
306265882489998,"36.43.4670",2017,"211J","211",40,"800",0,1,0,10.6576176894658,0.551080965046598,0.0731352702966924,77,6,42.941923,-74.941443,0
306265886489998,"36.25.2556",2016,"211I","211",40,"800",0,5,15,10.5317945124359,0.439401784033493,0.0756498627395581,81,5,42.196375,-75.014258,0
306265888489998,"36.25.5036",2016,"211I","211",40,"800",0,5,35,9.56294933584822,0.480202431137479,0.0762175561074093,51,5,42.07972,-75.134567,0
306265890489998,"36.105.4382",2016,"211F","211",40,"500",0,5,21,9.43548506322692,0.651231714448827,0.272380445493466,81,5,41.822278,-75.093565,0
306265895489998,"36.91.692",2016,"211J","211",40,"800",0,5,2,9.60802427321989,0.702615641382941,0.328230366219164,91,5,42.989541,-73.996061,0
306265900489998,"36.89.2302",2016,"211E","211",40,"100",0,4,0,7.93381714847617,0.100291491628497,0.0371758168593137,45,5,44.891675,-74.683665,0
306265902489998,"36.89.2457",2016,"M211D","M211",40,"500",0,5,5,9.72340554459267,0.677550482941742,0.162313739747178,78,5,44.132813,-75.243579,0
306265904489998,"36.89.2881",2016,"211E","211",40,"500",0,1,3,7.70852228312753,0.436066411230418,0.132819820081886,54,5,44.74614,-74.871633,0
306265905489998,"36.89.2922",2016,"211E","211",40,"800",0,6,5,10.4068065044768,0.590348187846474,0.217537339731295,54,5,44.592819,-74.892035,0
306265912489998,"36.35.2590",2016,"M211D","M211",40,"800",0,4,11,9.55629254851102,0.163725230004765,0.0803699546252215,65,6,43.129186,-74.45194,0
306265929489998,"36.79.2734",2016,"221A","221",40,"500",0,4,5,16.2659767613261,0.414445646822488,0.0533644623780984,80,5,41.462629,-73.712591,0
306265942489998,"36.79.2248",2016,"221A","221",40,"500",0,5,40,13.089951038175,0.661468665936611,0.311585754051941,84,5,41.353693,-73.832137,0
306265945489998,"36.119.1236",2016,"221A","221",40,"800",0,2,40,13.5506966356105,0.85176073823769,0.0920544835079599,88,5,41.266549,-73.537598,0
306265956489998,"36.3.1993",2016,"211F","211",40,"800",0,4,2,10.4802989779236,0.45128053794719,0.0759064431064843,56,5,42.353707,-78.150305,0
306265961489998,"36.9.1726",2016,"221F","221",40,"500",0,6,0,10.2925770755988,0.256930046851175,0.0146739640288991,76,5,42.344913,-79.008646,0
306265969489998,"36.39.4422",2016,"211I","211",40,"100",1,3,7,15.1071846161695,0.958910140480913,0,57,3,42.243415,-74.311483,0
306265973489998,"36.35.2485",2016,"M211D","M211",40,"800",0,5,16,11.4040264021888,0.886169539395029,0.0423829699031563,68,5,43.244136,-74.207627,0
306265975489998,"36.25.2315",2016,"211I","211",40,"800",0,6,31,12.3384934677063,0.486833285100637,0.128309995206144,76,5,42.226451,-74.864913,0
306265977489998,"36.31.3063",2016,"M211D","M211",40,"800",0,7,15,9.56196893950195,0.271916587874801,0.243787200124258,55,5,43.871616,-74.154657,0
306265979489998,"36.77.5498",2016,"211F","211",40,"800",0,5,14,10.5723338210748,0.685145222101417,0.1224051293684,63,5,42.711857,-75.257855,0
306265980489998,"36.17.1583",2016,"211F","211",40,"800",0,5,2,10.3445788942808,0.621114143043484,0.0466779899416406,75,5,42.741869,-75.31517,0
306265990489998,"36.101.7661",2016,"211F","211",40,"500",0,5,10,7.66710802418653,0.395897880189641,0.1068254012015,51,6,42.550115,-77.319729,0
306266043489998,"39.13.4750",2017,"221E","221",40,"500",0,3,30,12.8757524051995,0.441129075150793,0.0346108292722358,93,6,39.887481,-81.13969,0
306266049489998,"39.141.3085",2017,"221E","221",40,"500",0,5,32,12.0620698643212,0.399730966704258,0,68,4,39.295689,-82.810749,0
306266050489998,"39.103.3747",2016,"221F","221",40,"500",0,5,0,11.2309394086158,0.930236450536019,0.0832537648528962,69,6,41.035887,-82.122894,0
306266096489998,"39.55.1468",2017,"221F","221",40,"500",0,4,0,12.4400339406468,0.703023685297935,0.0453439126931629,80,5,41.416935,-81.072881,0
306266097489998,"39.133.2635",2016,"221F","221",40,"500",0,6,0,8.26886435050538,0.251319258737134,0.219720447557253,16,5,41.011217,-81.139201,0
306266108489998,"39.117.5659",2016,"222H","222",40,"800",0,4,4,11.6655781805153,0.533283263223794,0,72,5,40.370799,-82.923528,0
306266114489998,"39.141.3780",2017,"222H","222",40,"800",0,3,23,10.3416431640883,0.475746692652141,0.0961655268179237,56,6,39.365116,-83.24298,0
306266115489998,"39.141.1837",2017,"221E","221",40,"500",0,5,34,10.3505109498554,0.289728688343229,0.029409563912959,100,5,39.286655,-83.107127,0
306266138489998,"39.91.1233",2016,"222H","222",40,"500",0,4,7,12.9967517309348,0.956281873778292,0.187341118510754,72,5,40.338697,-83.620624,0
306266154489998,"39.1.1389",2016,"223F","223",40,"500",0,5,10,10.5912137889767,0.449373424989026,0.132089155279136,97,5,38.769939,-83.50009,0
306266157489998,"39.139.1637",2016,"221F","221",40,"500",0,5,6,12.3120537144161,0.729809326807093,0.103114653456341,64,5,40.799829,-82.417696,0
306266171489998,"39.113.1116",2016,"222H","222",40,"800",0,3,8,12.1546973087225,0.35536504844294,0.085643178633701,88,5,39.602868,-84.663884,0
306266187489998,"39.71.1951",2016,"222H","222",40,"500",0,4,0,11.9368604064736,0.544126441452794,0.0454954854444132,84,4,39.20393,-83.812128,0
306266188489998,"39.27.3456",2016,"222H","222",40,"500",0,4,6,11.0960954093471,0.265636811702468,0.209261609612664,83,5,39.292312,-83.909144,0
306266213489998,"39.175.4779",2016,"222H","222",40,"800",0,5,6,9.21313600246952,0.519097825304793,0.33591992926079,44,4,40.881498,-83.189879,0
306266258489998,"39.11.1778",2016,"222H","222",40,"500",0,5,5,11.2232571029982,0.458109371655915,0.0348229220714745,102,4,40.606082,-84.33527,0
306266271489998,"39.61.2446",2016,"222H","222",40,"500",0,4,16,8.06888109376158,0.570338739421959,0.264495550959556,45,6,39.28402,-84.767151,0
306266357489998,"39.15.1192",2016,"222H","222",40,"500",0,5,20,10.8780168229324,0.36610379724946,0.132584867990138,68,6,38.894117,-83.772045,0
306266366489998,"39.25.3830",2016,"222H","222",40,"800",0,5,23,10.1125248031704,0.346369390889609,0.0782033276397458,85,5,38.955749,-84.243906,0
306266405489998,"39.31.3386",2016,"221E","221",40,"800",0,5,12,10.8970666055623,0.684713398591467,0.113436947358455,63,4,40.429448,-81.927154,0
306266415489998,"39.105.2390",2016,"221E","221",40,"800",0,6,26,12.8159169501338,0.601678878204596,0.129147187233533,73,5,38.889633,-81.896088,0
306266433489998,"39.115.2628",2016,"221E","221",40,"800",0,5,20,12.4628782122483,0.466319819255323,0.126735313837622,74,4,39.655053,-81.949676,0
306266434489998,"39.115.998",2016,"221E","221",40,"800",0,5,34,12.9425976269578,0.653958844424953,0.109318802032394,63,5,39.591261,-82.017355,0
306266436489998,"39.9.2774",2016,"221E","221",40,"500",0,4,32,11.1278304763827,0.73857398044029,0.096140062182262,70,5,39.375923,-81.891731,0
306266457489998,"39.13.986",2017,"221E","221",40,"500",0,6,40,12.2420819891296,0.667985950059792,0.114600078254721,79,4,39.867311,-81.202355,0
306266485489998,"39.31.4072",2016,"221E","221",40,"500",0,4,20,13.5238969780786,0.490084376464975,0.0364347415139673,84,4,40.435644,-82.038324,0
306266490489998,"39.145.4764",2016,"221E","221",40,"500",0,4,17,16.2165700090106,0.901088236865566,0.0243192202173947,124,4,38.770896,-82.817967,0
306266506489998,"39.115.5277",2016,"221E","221",40,"500",0,5,14,14.4944067173154,0.684814986741915,0.199004612345117,58,4,39.598124,-81.640615,0
306266525489998,"39.111.5542",2016,"221E","221",40,"800",0,5,20,9.39640888850629,0.495562087978909,0.0321092625952748,56,4,39.8426,-80.885355,0
306266533489998,"39.167.3268",2016,"221E","221",40,"500",0,5,35,10.5400295171419,0.339914157228166,0.198265566815769,69,3,39.47205,-81.222375,0
306266537489998,"39.53.1722",2016,"221E","221",40,"500",0,5,30,10.2186691892829,0.495668111516991,0,52,5,38.708567,-82.255827,0
306266540489998,"39.87.2560",2016,"221E","221",40,"500",0,5,54,11.6103671345914,0.405739447129169,0.207806928224682,83,4,38.655942,-82.445922,0
306266541489998,"39.53.1209",2016,"221E","221",40,"500",0,4,43,9.59290326769994,0.528685096632889,0.0379907062651197,38,4,38.591136,-82.304909,0
306266542489998,"39.87.1185",2016,"221E","221",40,"500",0,3,45,10.3223914237875,0.359444297707018,0.0705178996169268,53,6,38.514977,-82.504209,0
306266551489998,"39.157.5345",2016,"221E","221",40,"500",0,5,25,7.52861208988748,0.114402654069538,0.106932109956219,51,5,40.318835,-81.453689,0
306266557489998,"39.79.4747",2016,"221E","221",40,"500",0,5,40,8.8932126236378,0.582597073766486,0.283082376823636,50,5,39.183128,-82.652594,0
306266558489998,"39.131.1568",2017,"221E","221",40,"800",0,3,28,10.7590714770197,0.46880405425675,0.14898280175695,59,6,39.109684,-82.868116,0
306266567489998,"39.55.5157",2017,"221F","221",40,"800",0,2,0,7.56715669621796,0.489272317210251,0.185310609110359,33,5,41.537977,-81.027764,0
306266568489998,"39.167.5145",2016,"221E","221",40,"500",0,5,8,10.5170609691383,0.453928942506757,0,71,4,39.323818,-81.611298,0
306266571489998,"39.29.1268",2016,"221F","221",40,"500",0,5,10,8.20451095434701,0.25889685730872,0.0927303596461864,45,4,40.791044,-80.735837,0
306266580489998,"39.53.3579",2016,"221E","221",40,"800",0,5,22,11.8646955291739,0.509884200954846,0.102352489804133,64,4,38.668807,-82.284585,0
306266589489998,"39.167.3693",2016,"221E","221",40,"500",0,2,10,9.4915388818056,0.454100243178766,0.325898844555169,36,4,39.415631,-81.756076,0
306266595489998,"39.133.2664",2017,"221F","221",40,"800",0,4,0,8.2112118472245,0.281638652531501,0.0188356169520717,39,5,41.155665,-81.030372,0
306266603489998,"39.73.1525",2016,"221E","221",40,"500",0,5,28,13.8889715030223,0.517522168689126,0.105747395807961,74,4,39.586323,-82.307883,0
306266608489998,"39.163.1618",2016,"221E","221",40,"500",0,4,51,10.4963485714478,0.196582408795332,0.214142268481685,67,6,39.187926,-82.319785,0
306266609489998,"39.163.4306",2016,"221E","221",40,"500",0,5,38,7.72217034865309,0.54064349874875,0.0697046430013224,38,5,39.2864,-82.475659,0
306266611489998,"39.79.4494",2016,"221E","221",40,"500",0,5,16,12.010469570768,0.769276216927761,0.0185706283668283,88,4,39.006943,-82.461205,0
306266615489998,"39.133.3221",2017,"221F","221",40,"800",0,5,6,10.7434307531545,0.443933788030964,0.120551425777656,49,5,41.17732,-81.386233,0
306266631489998,"39.59.4976",2016,"221E","221",40,"500",0,6,3,9.88546913403709,0.318470572670974,0,92,5,40.055061,-81.389881,0
306266642489998,"39.59.1541",2016,"221E","221",40,"500",0,4,34,7.19660634307191,0.348296955190552,0.480545949254482,33,5,39.939023,-81.636672,0
306266644489998,"39.87.2564",2016,"221E","221",40,"800",0,5,43,9.47326647876949,0.326873583708029,0.284477366198503,72,5,38.575583,-82.476194,0
306266646489998,"39.31.4359",2016,"221E","221",40,"500",0,5,28,13.1240677324583,0.685706690027675,0.067922792319149,67,5,40.422845,-82.096919,0
306268356489998,"42.57.313",2016,"M221A","M221",40,"500",0,5,28,11.0881317933485,0.297526207225873,0,93,4,39.72904,-78.19286,0
306268367489998,"42.129.322",2016,"221E","221",40,"800",0,4,50,9.03610280188057,0.418228172485196,0.384549207724064,75,4,40.44969,-79.35537,0
306268383489998,"42.1.483",2016,"221D","221",40,"500",0,4,8,10.567402708329,0.58350301265043,0.036041085677689,89,4,39.95003,-77.10149,0
306268633489998,"42.129.105",2016,"221E","221",40,"500",0,5,15,10.1800575356219,0.257631095976844,0,65,5,40.53288,-79.48128,0
306268641489998,"42.127.6173",2016,"211F","211",40,"800",0,3,12,10.2282972442205,0.598051637942133,0,73,5,41.904278,-75.385534,0
306268643489998,"42.79.230",2017,"M221A","M221",40,"500",0,5,8,8.79953834016308,0.263192035404028,0.265851928121339,98,5,41.3027,-76.08349,0
306268661489998,"42.133.822",2016,"221D","221",40,"500",0,4,17,11.2852780205009,0.483365876975064,0,67,4,40.08674,-76.84898,0
306268671489998,"42.111.664",2016,"M221B","M221",40,"500",0,6,0,9.55350653841233,0.711930110966717,0.142582519905994,77,6,39.90599,-79.13139,0
306268673489998,"42.81.606",2016,"211G","211",40,"800",0,2,41,11.2428539395423,0.340491185371931,0.035485017860566,104,5,41.39502,-76.93231,0
306268682489998,"42.127.1452",2017,"211F","211",40,"800",0,5,7,11.9095836122923,0.796094043577585,0.0225116598186462,114,5,41.33105,-75.3659,0
306268713489998,"42.105.120",2016,"211G","211",40,"800",0,6,0,11.1795232067577,0.492342602837904,0.156143456089252,84,5,41.83287,-77.71844,0
306268717489998,"42.59.1668",2016,"221E","221",40,"800",0,2,38,9.60343688478245,0.564486172247341,0.0703758764156388,97,5,39.7909,-80.21178,0
306268730489998,"42.21.223",2016,"M221B","M221",40,"500",0,2,15,9.27364545364982,0.33486988199161,0.00695368697899039,59,5,40.35354,-78.90188,0
306268734489998,"42.129.862",2016,"M221B","M221",40,"800",0,2,15,17.001691092359,0.550705847743796,0,104,5,40.29373,-79.10734,0
306268740489998,"42.111.1029",2016,"M221B","M221",40,"500",0,2,10,13.0917576225295,0.450416631255325,0.116440394100557,75,5,39.74519,-79.21765,0
306268749489998,"42.63.1122",2016,"221E","221",40,"100",0,2,0,11.4958079315897,0.475825758917672,0,85,5,40.84621,-78.89596,0
306268752489998,"42.63.1401",2016,"M221B","M221",40,"500",0,2,63,15.5630652507788,0.751704661000341,0.0428344705557884,90,4,40.5871,-79.10039,0
306268763489998,"42.33.1745",2016,"221E","221",40,"800",0,5,10,13.6430486980652,0.513320881408624,0.110121301158936,104,5,41.18235,-78.60816,0
306268774489998,"42.129.1205",2016,"M221B","M221",40,"500",0,6,23,13.2644593690411,0.484443597251021,0.334041384831999,90,5,40.20972,-79.15141,0
306268776489998,"42.129.1249",2016,"M221B","M221",40,"800",0,4,23,15.5660132734997,0.479775041578947,0.0377160947723222,72,4,40.21309,-79.31167,0
306268777489998,"42.111.1152",2016,"M221B","M221",40,"500",0,5,15,9.72208647962161,0.495805770237952,0.132435769421831,42,5,39.98414,-79.27717,0
306268803489998,"42.39.947",2016,"221F","221",40,"500",0,5,0,15.3860542916846,1.01378042737616,0.107173443667785,86,4,41.64107,-80.25027,0
306268807489998,"42.39.1161",2016,"221F","221",40,"500",0,5,0,10.2489171637936,0.602310868930392,0.0365891240266977,55,4,41.50029,-80.36377,0
306268819489998,"42.7.89",2016,"221E","221",40,"800",0,5,20,12.0225008345098,0.499146463844588,0.0290556019159336,86,4,40.604,-80.4243,0
306268829489998,"42.121.823",2016,"211G","211",40,"500",0,5,7,9.5638023708917,0.636499132359533,0.0439905841182135,69,5,41.27282,-79.91948,0
306268837489998,"42.123.1861",2016,"221F","221",40,"500",0,4,11,10.121786968148,0.68107806530402,0.0837258834729899,77,4,41.90361,-79.42962,0
306268839489998,"42.123.1474",2016,"221F","221",40,"500",0,5,12,11.5124874992789,0.832646801753063,0.087027450722123,112,5,41.88235,-79.58187,0
306268840489998,"42.49.1184",2016,"221F","221",40,"800",0,5,8,12.3122506127643,0.802265165912067,0.0451749307323266,85,4,41.85586,-79.62288,0
306268845489998,"42.81.1634",2017,"211G","211",40,"500",0,5,23,14.0956339535235,0.928793261435963,0,108,5,41.37471,-77.25015,0
306268848489998,"42.121.617",2016,"221E","221",40,"800",0,5,32,11.7353454714096,0.390980739112547,0,103,4,41.31512,-79.72979,0
306268858489998,"42.111.451",2016,"M221B","M221",40,"500",0,3,20,9.3022896424801,0.453899988820749,0.0267688153181286,97,6,39.74071,-78.89918,0
306268867489998,"42.33.233",2016,"221E","221",40,"500",0,4,0,10.143070294541,0.604331610723397,0,73,5,41.15942,-78.10925,0
306268877489998,"42.123.791",2016,"221F","221",40,"500",0,4,7,8.95347232456027,0.513826190678411,0.13745672501288,58,5,41.99441,-79.19329,0
306268878489998,"42.123.1220",2016,"221F","221",40,"800",0,6,10,11.6283848118874,0.355356170745075,0.124260542266552,96,5,41.90037,-79.08114,0
306268892489998,"42.7.778",2017,"221E","221",40,"500",0,4,2,7.91511787082738,0.143751413110624,0.00546320036595918,45,6,40.70129,-80.38783,0
306268893489998,"42.53.6196",2016,"211G","211",40,"100",0,5,61,11.5548887725263,1.04558885073201,0.0469486496247622,85,3,41.617342,-79.223858,0
306268906489998,"42.51.126",2016,"M221B","M221",40,"500",0,2,11,12.9906697286937,0.978563879072576,0.0419438548450525,86,5,39.9187,-79.63269,0
306268910489998,"42.51.1760",2016,"221E","221",40,"800",0,4,30,11.4602755929631,0.538573106718753,0.0609611401640685,81,5,39.76644,-79.82945,0
306268915489998,"42.65.933",2016,"211G","211",40,"500",0,5,10,13.787237455947,0.749670240574494,0.0162539565013109,105,5,41.3564,-79.03619,0
306268916489998,"42.65.1398",2016,"211G","211",40,"800",0,4,5,14.6371957696821,0.66658744714079,0,113,5,41.28354,-79.07301,0
